[2026-07-23 10:49:28,849][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/datasets/allenai/ai2_arc/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
[2026-07-23 11:10:13,295][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
[2026-07-23 11:10:13,296][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.446367186356835 and rel_err 1.0
[2026-07-23 11:10:13,305][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,371][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 11:10:13,372][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 11:10:13,372][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.805421330908789 and rel_err 1.0
[2026-07-23 11:10:13,384][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,534][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,534][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,534][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,544][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,612][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,612][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,613][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.8026164391865 and rel_err 1.0
[2026-07-23 11:10:13,623][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,689][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 11:10:13,689][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 11:10:13,690][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.187359293209125 and rel_err 1.0
[2026-07-23 11:10:13,701][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,767][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 11:10:13,767][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 11:10:13,768][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.278446411738254 and rel_err 1.0
[2026-07-23 11:10:13,780][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:13,938][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:13,938][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:13,940][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:13,952][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,023][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:14,023][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:14,024][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.784166059814857 and rel_err 1.0
[2026-07-23 11:10:14,037][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,105][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 11:10:14,106][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 11:10:14,107][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.610957701908161 and rel_err 1.0
[2026-07-23 11:10:14,121][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,197][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 11:10:14,198][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 11:10:14,198][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.714571335295691 and rel_err 1.0
[2026-07-23 11:10:14,210][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,369][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,370][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,372][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,383][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,440][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,449][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,449][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.820100746475624 and rel_err 1.0
[2026-07-23 11:10:14,462][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,522][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 11:10:14,522][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 11:10:14,522][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.234195430980732 and rel_err 1.0
[2026-07-23 11:10:14,540][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,600][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 11:10:14,616][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 11:10:14,616][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 8.069712688126067 and rel_err 1.0
[2026-07-23 11:10:14,618][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,786][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,876][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:14,950][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:15,036][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:10:15,272][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:10:15,573][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:10:15,573][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:11:10,733][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:11:10,848][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:11:11,172][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:11:11,172][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:12:06,340][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:12:06,464][pymc.sampling.mcmc][INFO] - Initializing NUTS using jitter+adapt_diag...
[2026-07-23 11:12:06,773][pymc.sampling.mcmc][INFO] - Multiprocess sampling (4 chains in 4 jobs)
[2026-07-23 11:12:06,775][pymc.sampling.mcmc][INFO] - NUTS: [alpha, beta]
[2026-07-23 11:13:01,648][pymc.sampling.mcmc][INFO] - Sampling 4 chains for 1_000 tune and 1_000 draw iterations (4_000 + 4_000 draws total) took 55 seconds.
[2026-07-23 11:13:01,682][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:13:01,682][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:13:01,682][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.24101440998261 and rel_err 1.0
[2026-07-23 11:13:01,703][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:01,772][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:13:01,773][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:13:01,773][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.320291388952184 and rel_err 1.0
[2026-07-23 11:13:01,786][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:01,860][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:13:01,860][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:13:01,861][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.286926187127024 and rel_err 1.0
[2026-07-23 11:13:01,871][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:01,941][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:13:01,941][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:13:01,942][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.0333984049923455 and rel_err 1.0
[2026-07-23 11:13:01,957][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,100][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:13:02,102][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:13:02,102][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.472597764935256 and rel_err 1.0
[2026-07-23 11:13:02,113][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,183][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:13:02,184][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:13:02,184][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.457295285668136 and rel_err 1.0
[2026-07-23 11:13:02,197][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,256][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:13:02,256][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:13:02,256][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.935983613774622 and rel_err 1.0
[2026-07-23 11:13:02,267][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,321][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:13:02,321][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:13:02,321][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 7.810288444436315 and rel_err 1.0
[2026-07-23 11:13:02,342][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,484][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:13:02,484][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:13:02,484][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.206270028078008 and rel_err 1.0
[2026-07-23 11:13:02,497][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,566][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:13:02,566][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:13:02,566][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.212152529680181 and rel_err 1.0
[2026-07-23 11:13:02,569][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,639][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:13:02,640][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:13:02,640][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.5278234263647064 and rel_err 1.0
[2026-07-23 11:13:02,649][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:02,720][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:13:02,721][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:13:02,721][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.440191641724828 and rel_err 1.0
[2026-07-23 11:13:02,732][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,361][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:13:03,361][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:13:03,361][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.253064144575048 and rel_err 1.0
[2026-07-23 11:13:03,370][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,431][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:13:03,431][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:13:03,432][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.192671287977148 and rel_err 1.0
[2026-07-23 11:13:03,443][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,508][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:13:03,510][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:13:03,510][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.409559014942457 and rel_err 1.0
[2026-07-23 11:13:03,520][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,582][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:13:03,582][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:13:03,582][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.784873972480236 and rel_err 1.0
[2026-07-23 11:13:03,598][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:13:03,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:13:03,754][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195171166383672 and rel_err 1.0
[2026-07-23 11:13:03,767][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,840][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:13:03,841][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:13:03,841][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.629573292505505 and rel_err 1.0
[2026-07-23 11:13:03,854][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:03,928][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:13:03,929][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:13:03,929][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.656370135099172 and rel_err 1.0
[2026-07-23 11:13:03,940][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,014][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:13:04,015][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:13:04,015][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.743564144051794 and rel_err 1.0
[2026-07-23 11:13:04,026][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,183][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:13:04,183][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:13:04,185][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.638618893396618 and rel_err 1.0
[2026-07-23 11:13:04,196][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,275][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:13:04,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:13:04,276][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.665256984007122 and rel_err 1.0
[2026-07-23 11:13:04,282][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,349][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:13:04,349][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:13:04,349][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.6907570396922127 and rel_err 1.0
[2026-07-23 11:13:04,370][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,438][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:13:04,439][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:13:04,439][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.493786847693168 and rel_err 1.0
[2026-07-23 11:13:04,452][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,605][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:13:04,605][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:13:04,605][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195246089422155 and rel_err 1.0
[2026-07-23 11:13:04,624][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,707][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:13:04,708][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:13:04,708][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.218533326112676 and rel_err 1.0
[2026-07-23 11:13:04,720][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,784][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:13:04,784][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:13:04,785][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 2.5006487905336185 and rel_err 1.0
[2026-07-23 11:13:04,797][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:04,866][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:13:04,866][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:13:04,867][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.4009332757639275 and rel_err 1.0
[2026-07-23 11:13:04,877][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,028][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:13:05,029][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:13:05,030][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.195999015294958 and rel_err 1.0
[2026-07-23 11:13:05,043][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,119][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:13:05,119][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:13:05,120][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.616290218603375 and rel_err 1.0
[2026-07-23 11:13:05,131][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,199][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:13:05,200][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:13:05,200][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.99806296056001 and rel_err 1.0
[2026-07-23 11:13:05,213][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,273][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:13:05,274][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:13:05,274][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.328231562838335 and rel_err 1.0
[2026-07-23 11:13:05,285][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,451][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:13:05,451][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:13:05,451][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.20504759641831 and rel_err 1.0
[2026-07-23 11:13:05,457][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,529][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:13:05,530][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:13:05,530][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.23785917850678 and rel_err 1.0
[2026-07-23 11:13:05,544][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,606][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:13:05,606][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:13:05,606][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 4.611566992551564 and rel_err 1.0
[2026-07-23 11:13:05,619][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,687][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:13:05,688][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:13:05,688][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.34381414977384 and rel_err 1.0
[2026-07-23 11:13:05,701][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,849][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:13:05,850][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:13:05,850][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.201146174394537 and rel_err 1.0
[2026-07-23 11:13:05,859][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:05,936][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
[2026-07-23 11:13:05,936][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
[2026-07-23 11:13:05,936][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 5.432208346333266 and rel_err 1.0
[2026-07-23 11:13:05,952][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,021][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:13:06,021][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:13:06,022][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 3.19186354993376 and rel_err 1.0
[2026-07-23 11:13:06,032][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,098][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:13:06,099][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:13:06,099][pytensor.tensor.type][INFO] - numpy allclose failed for abs_err 6.561729207909826 and rel_err 1.0
[2026-07-23 11:13:06,113][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,267][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,348][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,433][pymc.sampling.forward][INFO] - Sampling: []
[2026-07-23 11:13:06,521][pymc.sampling.forward][INFO] - Sampling: []
